name,Ungültige,Gültige,SPD,Union,Grüne,FDP,AfD,Linke,SSW,Die PARTEI,FREIE WÄHLER,Volt,MLPD,BÜNDNIS DEUTSCHLAND,BSW,EB:Krüger-Winands,dieBasis,Team Todenhöfer,ÖDP,PdH,Tierschutzpartei,Übrige,EB:Baasch,EB:Kisifli,PIRATEN,EB:Dröse,EB:Michalsky,EB:Krüger,EB:Manske,EB:Knauer,EB:Nietfeld,EB:Bellgardt,EB:Wolter,EB:Hönig,MENSCHLICHE WELT,MERA25,Verjüngungsforschung,EB:Schultz,EB:Krämer,EB:Müller,EB:Kohle,EB:Gliese,EB:Kersten,EB:Sanftleben,EB:Hartwig,EB:Farle,BüSo,SGP,PdF,EB:Thomas,EB:Pape,EB:Wendt,EB:Heider,WerteUnion,Bündnis C,EB:Przybylski,EB:Füllmich,EB:Link,EB:Gaisenkersting,EB:Bachmann,EB:Neurauter,EB:Martinschledde,EB:Meyer,EB:Turck,EB:Schulte,EB:Busse,EB:Mauer,EB:Schubert,EB:Jäger,EB:Reitz,EB:Wächter,EB:Sollwedel,EB:Emre,EB:Stöber,EB:Hahn,EB:Pradel,EB:Papst,EB:Horn,EB:Hösch,BP,EB:Winter,EB:Lieb,EB:Treppe,EB:Dippel,EB:Zibi,EB:Hamid,EB:Dorn,EB:Wenz,EB:Demir,EB:Miller,EB:Weißer,EB:Otterbach,EB:Raidt
Trier,0.581926,99.418074,19.955202,30.697842,12.207254,4.656984,15.454178,7.690827,NA,0.526927,2.048662,0.920358,0.023747,0.12772,4.390632,NA,NA,NA,0.199603,NA,1.100065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Montabaur,0.792555,99.207445,18.136394,32.48631,8.463689,4.604427,21.014811,5.97634,NA,0.475981,2.181774,0.660829,0.016752,0.175027,4.255528,NA,NA,NA,0.121306,NA,1.430833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mainz,0.645333,99.354667,18.522461,26.566244,20.656746,5.118345,10.806489,11.068174,NA,0.456777,0.959514,1.298579,0.023449,0.084884,3.303429,NA,NA,NA,0.303893,NA,0.831016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Worms,0.831725,99.168275,19.094294,28.816878,10.678996,4.66435,21.926181,6.348542,NA,0.446514,1.63439,0.862469,0.020939,0.140915,3.930912,NA,NA,NA,0.143179,NA,1.29144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ludwigshafen/Frankenthal,0.878607,99.121393,19.421523,27.512897,8.894263,4.390534,23.425457,6.827038,NA,0.488662,1.775884,0.636497,0.027835,0.254846,4.873628,NA,NA,NA,0.111341,NA,1.359593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neustadt – Speyer,0.681949,99.318051,18.125529,30.357745,11.80708,4.863918,20.386659,5.57211,NA,0.394177,1.934952,0.914956,0.01548,0.186861,4.069481,NA,NA,NA,0.122178,NA,1.248874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kaiserslautern,0.869395,99.130605,20.548053,24.898816,8.231493,3.926326,25.866466,6.063148,NA,0.447517,2.645133,0.558411,0.031523,0.180695,4.98179,NA,NA,NA,0.131159,NA,1.489471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pirmasens,0.992327,99.007673,17.413409,30.25558,5.910507,4.115131,27.080262,4.789123,NA,0.461917,2.108405,0.440855,0.022515,0.180845,5.014998,NA,NA,NA,0.108943,NA,2.097511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Südpfalz,0.7354,99.2646,17.194071,30.842932,11.08753,4.302858,21.204061,6.13454,NA,0.46982,1.8832,0.875803,0.022959,0.129355,4.306777,NA,NA,NA,0.154553,NA,1.391541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Altötting,0.327521,99.672479,8.37377,39.629872,7.804736,3.560656,24.179235,4.526047,NA,0.365027,5.467395,0.400729,0.020401,0.073588,3.323133,NA,0.582878,NA,0.614208,0.064117,0.767213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.246995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Erding – Ebersberg,0.247197,99.752803,10.09094,40.067303,13.008567,5.048331,16.509377,5.051193,NA,0.397754,4.306048,0.698216,0.017742,0.081268,2.695,NA,0.343385,NA,0.588905,0.073255,0.810389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.212326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Freising,0.268807,99.731193,9.897324,38.459318,11.617725,4.355057,19.069212,5.210611,NA,0.424597,5.397473,0.584066,0.018099,0.066038,2.854781,NA,0.465198,NA,0.503842,0.086583,0.809572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.180503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fürstenfeldbruck,0.251256,99.748744,11.630643,39.683856,13.966023,5.03527,14.991679,5.331905,NA,0.393671,3.481702,0.85773,0.012067,0.075416,2.685309,NA,0.3263,NA,0.465568,0.07441,0.823542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.164909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ingolstadt,0.329614,99.670386,10.142776,40.262413,9.227965,3.762139,21.42049,4.739404,NA,0.444863,4.681557,0.529331,0.015358,0.067062,3.016264,NA,0.333775,NA,0.421826,0.058359,0.721815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.154601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
München-Nord,0.260732,99.739268,15.376431,28.900819,22.84185,6.69414,9.55349,9.065769,NA,0.420747,1.185544,1.234154,0.022145,0.090739,3.281177,NA,0.216585,NA,0.304083,0.091279,0.640032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.081017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
München-Ost,0.266777,99.733223,15.139883,31.082727,22.027649,6.277476,9.630648,8.387573,NA,0.41175,1.217646,1.115931,0.022495,0.065528,3.208912,NA,0.213699,NA,0.363827,0.08949,0.643054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.101715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
München-Süd,0.246062,99.753938,15.513055,28.686072,24.079554,5.565542,9.281618,9.345221,NA,0.445221,1.158681,1.257128,0.029313,0.057519,3.088895,NA,0.216803,NA,0.361708,0.095681,0.733371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
München-West/Mitte,0.187326,99.812674,15.35205,28.7475,25.042881,5.964355,8.94297,8.871224,NA,0.40909,1.16978,1.202089,0.021381,0.076972,2.90877,NA,0.193379,NA,0.3535,0.081248,0.586315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.076497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
München-Land,0.213575,99.786425,12.992116,39.048018,17.231813,6.33078,11.738149,5.026596,NA,0.375898,2.082307,0.888308,0.012189,0.071669,2.567415,NA,0.253524,NA,0.37346,0.078495,0.812251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.117011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rosenheim,0.296652,99.703348,9.588775,37.581412,12.451675,4.66403,19.592507,5.045153,NA,0.406,4.713287,0.50153,0.015424,0.114934,3.030077,NA,0.619947,NA,0.498047,0.086076,0.851805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.239321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bad Tölz-Wolfratshausen – Miesbach,0.279974,99.720026,9.072715,41.891911,12.436175,5.30827,17.16666,4.042376,NA,0.382597,4.463869,0.547376,0.014851,0.072842,2.734049,NA,0.357845,NA,0.422201,0.043847,0.660528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Starnberg – Landsberg am Lech,0.290478,99.709522,11.507059,38.687601,16.790315,5.841939,13.478694,5.174608,NA,0.466013,2.736428,0.672124,0.013315,0.061247,2.679442,NA,0.410624,NA,0.405831,0.069769,0.775446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.229545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Traunstein,0.317549,99.682451,9.838743,38.848649,10.275892,3.424522,20.124518,4.367995,NA,0.388318,6.521183,0.384249,0.016277,0.077896,3.433242,NA,0.569107,NA,0.582477,0.049993,0.842906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.254034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weilheim,0.256093,99.743907,9.689528,41.642364,11.929812,4.716389,16.911324,4.793135,NA,0.462569,4.419173,0.482802,0.010465,0.071164,2.813089,NA,0.410242,NA,0.674667,0.057211,0.706063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.210005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Deggendorf,0.256855,99.743145,8.075509,38.444689,5.07337,3.169376,29.251796,3.091677,NA,0.205717,7.825392,0.295996,0.00962,0.065859,2.954039,NA,0.210157,NA,0.375915,0.03478,0.565352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.350755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Landshut,0.281072,99.718928,9.45858,36.233721,8.698271,3.727349,22.370355,4.627867,NA,0.333418,9.277417,0.399909,0.0159,0.069382,2.937648,NA,0.286682,NA,0.522773,0.061673,0.755973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.223082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Passau,0.279638,99.720362,9.674905,38.582025,6.833807,3.274605,25.514919,3.953045,NA,0.247022,6.369684,0.34096,0.005567,0.051492,3.413772,NA,0.208751,NA,0.704882,0.049404000000000003,0.607465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.167697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rottal-Inn,0.268378,99.731622,7.657772,38.43992,5.509183,3.000155,26.071835,3.506035,NA,0.267695,10.537077,0.32531,0.010539,0.051291,2.916544,NA,0.258561,NA,0.611273,0.043562,0.576845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.216405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Straubing,0.29391,99.70609,8.014229,39.276098,5.290383,3.032085,27.716051,3.496216,NA,0.259346,7.890933,0.251552,0.012046,0.092118,2.935716,NA,0.222499,NA,0.639863,0.03543,0.627817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.207619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
