doc_id,sentence_id,token_id,token,lemma,pos,tag,kandydat
text60,14,7,.,.,PUNCT,.,Trump
text60,15,1,The,the,DET,DT,Trump
text60,15,2,reason,reason,NOUN,NN,Trump
text60,15,3,it,it,PRON,PRP,Trump
text60,15,4,was,be,AUX,VBD,Trump
text60,15,5,good,good,ADJ,JJ,Trump
text60,15,6,",",",",PUNCT,",",Trump
text60,15,7,it,it,PRON,PRP,Trump
text60,15,8,was,be,AUX,VBD,Trump
text60,15,9,--,--,PUNCT,:,Trump
text60,15,10,we,we,PRON,PRP,Trump
text60,15,11,were,be,AUX,VBD,Trump
text60,15,12,getting,get,VERB,VBG,Trump
text60,15,13,out,out,ADP,RP,Trump
text60,15,14,.,.,PUNCT,.,Trump
text60,16,1,We,we,PRON,PRP,Trump
text60,16,2,would,would,AUX,MD,Trump
text60,16,3,have,have,AUX,VB,Trump
text60,16,4,been,be,AUX,VBN,Trump
text60,16,5,out,out,ADV,RB,Trump
text60,16,6,faster,fast,ADV,RBR,Trump
text60,16,7,than,than,ADP,IN,Trump
text60,16,8,them,they,PRON,PRP,Trump
text60,16,9,",",",",PUNCT,",",Trump
text60,16,10,but,but,CCONJ,CC,Trump
text60,16,11,we,we,PRON,PRP,Trump
text60,16,12,would,would,AUX,MD,Trump
text60,16,13,n't,not,PART,RB,Trump
text60,16,14,have,have,AUX,VB,Trump
text60,16,15,lost,lose,VERB,VBN,Trump
text60,16,16,the,the,DET,DT,Trump
text60,16,17,soldiers,soldier,NOUN,NNS,Trump
text60,16,18,.,.,PUNCT,.,Trump
text60,17,1,We,we,PRON,PRP,Trump
text60,17,2,would,would,AUX,MD,Trump
text60,17,3,n't,not,PART,RB,Trump
text60,17,4,have,have,AUX,VB,Trump
text60,17,5,left,leave,VERB,VBN,Trump
text60,17,6,many,many,ADJ,JJ,Trump
text60,17,7,Americans,Americans,PROPN,NNPS,Trump
text60,17,8,behind,behind,ADV,RB,Trump
text60,17,9,.,.,PUNCT,.,Trump
text60,18,1,And,and,CCONJ,CC,Trump
text60,18,2,we,we,PRON,PRP,Trump
text60,18,3,would,would,AUX,MD,Trump
text60,18,4,n't,not,PART,RB,Trump
text60,18,5,have,have,AUX,VB,Trump
text60,18,6,left,leave,VERB,VBN,Trump
text60,18,7,--,--,PUNCT,:,Trump
text60,18,8,we,we,PRON,PRP,Trump
text60,18,9,would,would,AUX,MD,Trump
text60,18,10,n't,not,PART,RB,Trump
text60,18,11,have,have,AUX,VB,Trump
text60,18,12,left,leave,VERB,VBN,Trump
text60,18,13,$,$,SYM,$,Trump
text60,18,14,85,85,NUM,CD,Trump
text60,18,15,billion,billion,NUM,CD,Trump
text60,18,16,worth,worth,NOUN,NN,Trump
text60,18,17,of,of,ADP,IN,Trump
text60,18,18,brand,brand,NOUN,NN,Trump
text60,18,19,new,new,ADJ,JJ,Trump
text60,18,20,beautiful,beautiful,ADJ,JJ,Trump
text60,18,21,military,military,ADJ,JJ,Trump
text60,18,22,equipment,equipment,NOUN,NN,Trump
text60,18,23,behind,behind,ADV,RB,Trump
text60,18,24,.,.,PUNCT,.,Trump
text60,19,1,And,and,CCONJ,CC,Trump
text60,19,2,just,just,ADV,RB,Trump
text60,19,3,to,to,PART,TO,Trump
text60,19,4,finish,finish,VERB,VB,Trump
text60,19,5,",",",",PUNCT,",",Trump
text60,19,6,they,they,PRON,PRP,Trump
text60,19,7,blew,blow,VERB,VBD,Trump
text60,19,8,it,it,PRON,PRP,Trump
text60,19,9,.,.,PUNCT,.,Trump
text60,20,1,The,the,DET,DT,Trump
text60,20,2,agreement,agreement,NOUN,NN,Trump
text60,20,3,said,say,VERB,VBD,Trump
text60,20,4,you,you,PRON,PRP,Trump
text60,20,5,have,have,VERB,VBP,Trump
text60,20,6,to,to,PART,TO,Trump
text60,20,7,do,do,VERB,VB,Trump
text60,20,8,this,this,PRON,DT,Trump
text60,20,9,",",",",PUNCT,",",Trump
text60,20,10,this,this,PRON,DT,Trump
text60,20,11,",",",",PUNCT,",",Trump
text60,20,12,this,this,PRON,DT,Trump
text60,20,13,",",",",PUNCT,",",Trump
text60,20,14,this,this,PRON,DT,Trump
text60,20,15,",",",",PUNCT,",",Trump
text60,20,16,this,this,PRON,DT,Trump
text60,20,17,",",",",PUNCT,",",Trump
text60,20,18,and,and,CCONJ,CC,Trump
text60,20,19,they,they,PRON,PRP,Trump
text60,20,20,did,do,AUX,VBD,Trump
text60,20,21,n't,not,PART,RB,Trump
text60,20,22,do,do,VERB,VB,Trump
text60,20,23,it,it,PRON,PRP,Trump
text60,20,24,.,.,PUNCT,.,Trump
text60,21,1,They,they,PRON,PRP,Trump
text60,21,2,did,do,AUX,VBD,Trump
text60,21,3,n't,not,PART,RB,Trump
text60,21,4,do,do,VERB,VB,Trump
text60,21,5,it,it,PRON,PRP,Trump
text60,21,6,.,.,PUNCT,.,Trump
text60,22,1,The,the,DET,DT,Trump
text60,22,2,agreement,agreement,NOUN,NN,Trump
text60,22,3,was,be,AUX,VBD,Trump
text60,22,4,",",",",PUNCT,",",Trump
text60,22,5,was,be,AUX,VBD,Trump
text60,22,6,terminated,terminate,VERB,VBN,Trump
text60,22,7,by,by,ADP,IN,Trump
text60,22,8,us,we,PRON,PRP,Trump
text60,22,9,because,because,SCONJ,IN,Trump
text60,22,10,they,they,PRON,PRP,Trump
text60,22,11,did,do,AUX,VBD,Trump
text60,22,12,n't,not,PART,RB,Trump
text60,22,13,do,do,VERB,VB,Trump
text60,22,14,what,what,PRON,WP,Trump
text60,22,15,they,they,PRON,PRP,Trump
text60,22,16,were,be,AUX,VBD,Trump
text60,22,17,supposed,suppose,VERB,VBN,Trump
text60,22,18,to,to,PART,TO,Trump
text60,22,19,do,do,VERB,VB,Trump
text60,22,20,.,.,PUNCT,.,Trump
text61,1,1,And,and,CCONJ,CC,Trump
text61,1,2,these,these,DET,DT,Trump
text61,1,3,people,people,NOUN,NNS,Trump
text61,1,4,did,do,VERB,VBD,Trump
text61,1,5,the,the,DET,DT,Trump
text61,1,6,worst,bad,ADJ,JJS,Trump
text61,1,7,withdrawal,withdrawal,NOUN,NN,Trump
text61,1,8,and,and,CCONJ,CC,Trump
text61,1,9,in,in,ADP,IN,Trump
text61,1,10,my,my,PRON,PRP$,Trump
text61,1,11,opinion,opinion,NOUN,NN,Trump
text61,1,12,the,the,DET,DT,Trump
text61,1,13,most,most,ADV,RBS,Trump
text61,1,14,embarrassing,embarrassing,ADJ,JJ,Trump
text61,1,15,moment,moment,NOUN,NN,Trump
text61,1,16,in,in,ADP,IN,Trump
text61,1,17,the,the,DET,DT,Trump
text61,1,18,history,history,NOUN,NN,Trump
text61,1,19,of,of,ADP,IN,Trump
text61,1,20,our,our,PRON,PRP$,Trump
text61,1,21,country,country,NOUN,NN,Trump
text61,1,22,.,.,PUNCT,.,Trump
text61,2,1,And,and,CCONJ,CC,Trump
text61,2,2,by,by,ADP,IN,Trump
text61,2,3,the,the,DET,DT,Trump
text61,2,4,way,way,NOUN,NN,Trump
text61,2,5,",",",",PUNCT,",",Trump
text61,2,6,that,that,PRON,DT,Trump
text61,2,7,'s,be,AUX,VBZ,Trump
text61,2,8,why,why,SCONJ,WRB,Trump
text61,2,9,Russia,Russia,PROPN,NNP,Trump
text61,2,10,attacked,attack,VERB,VBD,Trump
text61,2,11,Ukraine,Ukraine,PROPN,NNP,Trump
text61,2,12,.,.,PUNCT,.,Trump
text61,3,1,Because,because,SCONJ,IN,Trump
text61,3,2,they,they,PRON,PRP,Trump
text61,3,3,saw,see,VERB,VBD,Trump
text61,3,4,how,how,SCONJ,WRB,Trump
text61,3,5,incompetent,incompetent,ADJ,JJ,Trump
text61,3,6,she,she,PRON,PRP,Trump
text61,3,7,and,and,CCONJ,CC,Trump
text61,3,8,her,her,PRON,PRP$,Trump
text61,3,9,boss,boss,NOUN,NN,Trump
text61,3,10,are,be,AUX,VBP,Trump
text61,3,11,.,.,PUNCT,.,Trump
text62,1,1,I,I,PRON,PRP,Trump
text62,1,2,do,do,VERB,VBP,Trump
text62,1,3,n't,not,PART,RB,Trump
text62,1,4,.,.,PUNCT,.,Trump
text62,2,1,And,and,CCONJ,CC,Trump
text62,2,2,I,I,PRON,PRP,Trump
text62,2,3,do,do,AUX,VBP,Trump
text62,2,4,n't,not,PART,RB,Trump
text62,2,5,care,care,VERB,VB,Trump
text62,2,6,.,.,PUNCT,.,Trump
text62,3,1,I,I,PRON,PRP,Trump
text62,3,2,do,do,AUX,VBP,Trump
text62,3,3,n't,not,PART,RB,Trump
text62,3,4,care,care,VERB,VB,Trump
text62,3,5,what,what,PRON,WP,Trump
text62,3,6,she,she,PRON,PRP,Trump
text62,3,7,is,be,AUX,VBZ,Trump
text62,3,8,.,.,PUNCT,.,Trump
text62,4,1,I,I,PRON,PRP,Trump
text62,4,2,do,do,AUX,VBP,Trump
text62,4,3,n't,not,PART,RB,Trump
text62,4,4,care,care,VERB,VB,Trump
text62,4,5,.,.,PUNCT,.,Trump
text62,5,1,You,you,PRON,PRP,Trump
text62,5,2,make,make,VERB,VBP,Trump
text62,5,3,a,a,DET,DT,Trump
text62,5,4,big,big,ADJ,JJ,Trump
text62,5,5,deal,deal,NOUN,NN,Trump
text62,5,6,out,out,ADP,IN,Trump
text62,5,7,of,of,ADP,IN,Trump
text62,5,8,something,something,PRON,NN,Trump
text62,5,9,.,.,PUNCT,.,Trump
text62,6,1,I,I,PRON,PRP,Trump
text62,6,2,could,could,AUX,MD,Trump
text62,6,3,n't,not,PART,RB,Trump
text62,6,4,care,care,VERB,VB,Trump
text62,6,5,less,less,ADJ,JJR,Trump
text62,6,6,.,.,PUNCT,.,Trump
text62,7,1,Whatever,whatever,PRON,WDT,Trump
text62,7,2,she,she,PRON,PRP,Trump
text62,7,3,wants,want,VERB,VBZ,Trump
text62,7,4,to,to,PART,TO,Trump
text62,7,5,be,be,AUX,VB,Trump
text62,7,6,is,be,AUX,VBZ,Trump
text62,7,7,okay,okay,ADJ,JJ,Trump
text62,7,8,with,with,ADP,IN,Trump
text62,7,9,me,I,PRON,PRP,Trump
text62,7,10,.,.,PUNCT,.,Trump
text63,1,1,I,I,PRON,PRP,Trump
text63,1,2,do,do,AUX,VBP,Trump
text63,1,3,n't,not,PART,RB,Trump
text63,1,4,know,know,VERB,VB,Trump
text63,1,5,.,.,PUNCT,.,Trump
text63,2,1,I,I,PRON,PRP,Trump
text63,2,2,do,do,AUX,VBP,Trump
text63,2,3,n't,not,PART,RB,Trump
text63,2,4,know,know,VERB,VB,Trump
text63,2,5,.,.,PUNCT,.,Trump
text63,3,1,All,all,PRON,DT,Trump
text63,3,2,I,I,PRON,PRP,Trump
text63,3,3,can,can,AUX,MD,Trump
text63,3,4,say,say,VERB,VB,Trump
text63,3,5,is,be,AUX,VBZ,Trump
text63,3,6,I,I,PRON,PRP,Trump
text63,3,7,read,read,VERB,VBP,Trump
text63,3,8,where,where,SCONJ,WRB,Trump
text63,3,9,she,she,PRON,PRP,Trump
text63,3,10,was,be,AUX,VBD,Trump
text63,3,11,not,not,PART,RB,Trump
text63,3,12,Black,black,ADJ,JJ,Trump
text63,3,13,",",",",PUNCT,",",Trump
text63,3,14,that,that,SCONJ,IN,Trump
text63,3,15,she,she,PRON,PRP,Trump
text63,3,16,put,put,VERB,VBD,Trump
text63,3,17,out,out,ADP,RP,Trump
text63,3,18,.,.,PUNCT,.,Trump
text63,4,1,And,and,CCONJ,CC,Trump
text63,4,2,",",",",PUNCT,",",Trump
text63,4,3,I,I,PRON,PRP,Trump
text63,4,4,'ll,will,AUX,MD,Trump
text63,4,5,say,say,VERB,VB,Trump
text63,4,6,that,that,PRON,DT,Trump
text63,4,7,.,.,PUNCT,.,Trump
text63,5,1,And,and,CCONJ,CC,Trump
text63,5,2,then,then,ADV,RB,Trump
text63,5,3,I,I,PRON,PRP,Trump
text63,5,4,read,read,VERB,VBP,Trump
text63,5,5,that,that,SCONJ,IN,Trump
text63,5,6,she,she,PRON,PRP,Trump
text63,5,7,was,be,AUX,VBD,Trump
text63,5,8,black,black,ADJ,JJ,Trump
text63,5,9,.,.,PUNCT,.,Trump
text63,6,1,And,and,CCONJ,CC,Trump
text63,6,2,that,that,PRON,DT,Trump
text63,6,3,'s,be,AUX,VBZ,Trump
text63,6,4,okay,okay,ADJ,JJ,Trump
text63,6,5,.,.,PUNCT,.,Trump
text63,7,1,Either,either,DET,DT,Trump
text63,7,2,one,one,NOUN,NN,Trump
text63,7,3,was,be,AUX,VBD,Trump
text63,7,4,okay,okay,ADJ,JJ,Trump
text63,7,5,with,with,ADP,IN,Trump
text63,7,6,me,I,PRON,PRP,Trump
text63,7,7,.,.,PUNCT,.,Trump
text63,8,1,That,that,PRON,DT,Trump
text63,8,2,'s,be,AUX,VBZ,Trump
text63,8,3,up,up,ADP,IN,Trump
text63,8,4,to,to,ADP,IN,Trump
text63,8,5,her,she,PRON,PRP,Trump
text63,8,6,.,.,PUNCT,.,Trump
text63,9,1,That,that,PRON,DT,Trump
text63,9,2,'s,be,AUX,VBZ,Trump
text63,9,3,up,up,ADP,IN,Trump
text63,9,4,to,to,ADP,IN,Trump
text63,9,5,her,she,PRON,PRP,Trump
text63,9,6,.,.,PUNCT,.,Trump
text64,1,1,This,this,PRON,DT,Trump
text64,1,2,is,be,AUX,VBZ,Trump
text64,1,3,the,the,DET,DT,Trump
text64,1,4,most,most,ADV,RBS,Trump
text64,1,5,divisive,divisive,ADJ,JJ,Trump
text64,1,6,presidency,presidency,NOUN,NN,Trump
text64,1,7,in,in,ADP,IN,Trump
text64,1,8,the,the,DET,DT,Trump
text64,1,9,history,history,NOUN,NN,Trump
text64,1,10,of,of,ADP,IN,Trump
text64,1,11,our,our,PRON,PRP$,Trump
text64,1,12,country,country,NOUN,NN,Trump
text64,1,13,.,.,PUNCT,.,Trump
text64,2,1,There,there,PRON,EX,Trump
text64,2,2,'s,be,VERB,VBZ,Trump
text64,2,3,never,never,ADV,RB,Trump
text64,2,4,been,be,AUX,VBN,Trump
text64,2,5,anything,anything,PRON,NN,Trump
text64,2,6,like,like,ADP,IN,Trump
text64,2,7,it,it,PRON,PRP,Trump
text64,2,8,.,.,PUNCT,.,Trump
text64,3,1,They,they,PRON,PRP,Trump
text64,3,2,'re,be,AUX,VBP,Trump
text64,3,3,destroying,destroy,VERB,VBG,Trump
text64,3,4,our,our,PRON,PRP$,Trump
text64,3,5,country,country,NOUN,NN,Trump
text64,3,6,.,.,PUNCT,.,Trump
text64,4,1,And,and,CCONJ,CC,Trump
text64,4,2,they,they,PRON,PRP,Trump
text64,4,3,come,come,VERB,VBP,Trump
text64,4,4,up,up,ADP,RP,Trump
text64,4,5,with,with,ADP,IN,Trump
text64,4,6,things,thing,NOUN,NNS,Trump
text64,4,7,like,like,ADP,IN,Trump
text64,4,8,what,what,PRON,WP,Trump
text64,4,9,she,she,PRON,PRP,Trump
text64,4,10,just,just,ADV,RB,Trump
text64,4,11,said,say,VERB,VBD,Trump
text64,4,12,going,go,VERB,VBG,Trump
text64,4,13,back,back,ADV,RB,Trump
text64,4,14,many,many,ADJ,JJ,Trump
text64,4,15,",",",",PUNCT,",",Trump
text64,4,16,many,many,ADJ,JJ,Trump
text64,4,17,years,year,NOUN,NNS,Trump
text64,4,18,when,when,SCONJ,WRB,Trump
text64,4,19,a,a,DET,DT,Trump
text64,4,20,lot,lot,NOUN,NN,Trump
text64,4,21,of,of,ADP,IN,Trump
text64,4,22,people,people,NOUN,NNS,Trump
text64,4,23,including,include,VERB,VBG,Trump
text64,4,24,Mayor,Mayor,PROPN,NNP,Trump
text64,4,25,Bloomberg,Bloomberg,PROPN,NNP,Trump
text64,4,26,agreed,agree,VERB,VBD,Trump
text64,4,27,with,with,ADP,IN,Trump
text64,4,28,me,I,PRON,PRP,Trump
text64,4,29,on,on,ADP,IN,Trump
text64,4,30,the,the,DET,DT,Trump
text64,4,31,Central,Central,PROPN,NNP,Trump
text64,4,32,Park,Park,PROPN,NNP,Trump
text64,4,33,Five,Five,PROPN,NNP,Trump
text64,4,34,.,.,PUNCT,.,Trump
text64,5,1,They,they,PRON,PRP,Trump
text64,5,2,admitted,admit,VERB,VBD,Trump
text64,5,3,--,--,PUNCT,:,Trump
text64,5,4,they,they,PRON,PRP,Trump
text64,5,5,said,say,VERB,VBD,Trump
text64,5,6,",",",",PUNCT,",",Trump
text64,5,7,they,they,PRON,PRP,Trump
text64,5,8,pled,plead,VERB,VBD,Trump
text64,5,9,guilty,guilty,ADJ,JJ,Trump
text64,5,10,.,.,PUNCT,.,Trump
text64,6,1,And,and,CCONJ,CC,Trump
text64,6,2,I,I,PRON,PRP,Trump
text64,6,3,said,say,VERB,VBD,Trump
text64,6,4,",",",",PUNCT,",",Trump
text64,6,5,well,well,INTJ,UH,Trump
text64,6,6,",",",",PUNCT,",",Trump
text64,6,7,if,if,SCONJ,IN,Trump
text64,6,8,they,they,PRON,PRP,Trump
text64,6,9,pled,plead,VERB,VBD,Trump
text64,6,10,guilty,guilty,ADJ,JJ,Trump
text64,6,11,they,they,PRON,PRP,Trump
text64,6,12,badly,badly,ADV,RB,Trump
text64,6,13,hurt,hurt,VERB,VBP,Trump
text64,6,14,a,a,DET,DT,Trump
text64,6,15,person,person,NOUN,NN,Trump
text64,6,16,",",",",PUNCT,",",Trump
text64,6,17,killed,kill,VERB,VBD,Trump
text64,6,18,a,a,DET,DT,Trump
text64,6,19,person,person,NOUN,NN,Trump
text64,6,20,ultimately,ultimately,ADV,RB,Trump
text64,6,21,.,.,PUNCT,.,Trump
text64,7,1,And,and,CCONJ,CC,Trump
text64,7,2,if,if,SCONJ,IN,Trump
text64,7,3,they,they,PRON,PRP,Trump
text64,7,4,pled,plead,VERB,VBD,Trump
text64,7,5,guilty,guilty,ADJ,JJ,Trump
text64,7,6,--,--,PUNCT,:,Trump
text64,7,7,then,then,ADV,RB,Trump
text64,7,8,they,they,PRON,PRP,Trump
text64,7,9,pled,plead,VERB,VBD,Trump
text64,7,10,we,we,PRON,PRP,Trump
text64,7,11,'re,be,AUX,VBP,Trump
text64,7,12,not,not,PART,RB,Trump
text64,7,13,guilty,guilty,ADJ,JJ,Trump
text64,7,14,.,.,PUNCT,.,Trump
text64,8,1,But,but,CCONJ,CC,Trump
text64,8,2,this,this,PRON,DT,Trump
text64,8,3,is,be,AUX,VBZ,Trump
text64,8,4,a,a,DET,DT,Trump
text64,8,5,person,person,NOUN,NN,Trump
text64,8,6,that,that,PRON,WDT,Trump
text64,8,7,has,have,VERB,VBZ,Trump
text64,8,8,to,to,PART,TO,Trump
text64,8,9,stretch,stretch,VERB,VB,Trump
text64,8,10,back,back,ADP,RP,Trump
text64,8,11,years,year,NOUN,NNS,Trump
text64,8,12,",",",",PUNCT,",",Trump
text64,8,13,40,40,NUM,CD,Trump
text64,8,14,",",",",PUNCT,",",Trump
text64,8,15,50,50,NUM,CD,Trump
text64,8,16,years,year,NOUN,NNS,Trump
text64,8,17,ago,ago,ADV,RB,Trump
text64,8,18,because,because,SCONJ,IN,Trump
text64,8,19,there,there,PRON,EX,Trump
text64,8,20,'s,be,VERB,VBZ,Trump
text64,8,21,nothing,nothing,PRON,NN,Trump
text64,8,22,now,now,ADV,RB,Trump
text64,8,23,.,.,PUNCT,.,Trump
text64,9,1,I,I,PRON,PRP,Trump
text64,9,2,built,build,VERB,VBD,Trump
text64,9,3,one,one,NUM,CD,Trump
text64,9,4,of,of,ADP,IN,Trump
text64,9,5,the,the,DET,DT,Trump
text64,9,6,greatest,great,ADJ,JJS,Trump
text64,9,7,economies,economy,NOUN,NNS,Trump
text64,9,8,in,in,ADP,IN,Trump
text64,9,9,the,the,DET,DT,Trump
text64,9,10,history,history,NOUN,NN,Trump
text64,9,11,of,of,ADP,IN,Trump
text64,9,12,the,the,DET,DT,Trump
text64,9,13,world,world,NOUN,NN,Trump
text64,9,14,and,and,CCONJ,CC,Trump
text64,9,15,I,I,PRON,PRP,Trump
text64,9,16,'m,be,AUX,VBP,Trump
text64,9,17,going,go,VERB,VBG,Trump
text64,9,18,to,to,PART,TO,Trump
text64,9,19,build,build,VERB,VB,Trump
text64,9,20,it,it,PRON,PRP,Trump
text64,9,21,again,again,ADV,RB,Trump
text64,9,22,.,.,PUNCT,.,Trump
text64,10,1,It,it,PRON,PRP,Trump
text64,10,2,'s,be,AUX,VBZ,Trump
text64,10,3,going,go,VERB,VBG,Trump
text64,10,4,to,to,PART,TO,Trump
text64,10,5,be,be,AUX,VB,Trump
text64,10,6,bigger,big,ADJ,JJR,Trump
text64,10,7,",",",",PUNCT,",",Trump
text64,10,8,better,well,ADJ,JJR,Trump
text64,10,9,and,and,CCONJ,CC,Trump
text64,10,10,stronger,strong,ADJ,JJR,Trump
text64,10,11,.,.,PUNCT,.,Trump
text64,11,1,But,but,CCONJ,CC,Trump
text64,11,2,they,they,PRON,PRP,Trump
text64,11,3,'re,be,AUX,VBP,Trump
text64,11,4,destroying,destroy,VERB,VBG,Trump
text64,11,5,our,our,PRON,PRP$,Trump
text64,11,6,economy,economy,NOUN,NN,Trump
text64,11,7,.,.,PUNCT,.,Trump
text64,12,1,They,they,PRON,PRP,Trump
text64,12,2,have,have,VERB,VBP,Trump
text64,12,3,no,no,DET,DT,Trump
text64,12,4,idea,idea,NOUN,NN,Trump
text64,12,5,what,what,PRON,WP,Trump
text64,12,6,a,a,DET,DT,Trump
text64,12,7,good,good,ADJ,JJ,Trump
text64,12,8,economy,economy,NOUN,NN,Trump
text64,12,9,is,be,AUX,VBZ,Trump
text64,12,10,.,.,PUNCT,.,Trump
text64,13,1,Their,their,PRON,PRP$,Trump
text64,13,2,oil,oil,NOUN,NN,Trump
text64,13,3,policies,policy,NOUN,NNS,Trump
text64,13,4,--,--,PUNCT,:,Trump
text64,13,5,every,every,DET,DT,Trump
text64,13,6,single,single,ADJ,JJ,Trump
text64,13,7,policy,policy,NOUN,NN,Trump
text64,13,8,--,--,PUNCT,:,Trump
text64,13,9,and,and,CCONJ,CC,Trump
text64,13,10,remember,remember,VERB,VB,Trump
text64,13,11,this,this,PRON,DT,Trump
text64,13,12,.,.,PUNCT,.,Trump
text64,14,1,She,she,PRON,PRP,Trump
text64,14,2,is,be,AUX,VBZ,Trump
text64,14,3,Biden,Biden,PROPN,NNP,Trump
text64,14,4,.,.,PUNCT,.,Trump
text64,15,1,She,she,PRON,PRP,Trump
text64,15,2,'s,be,AUX,VBZ,Trump
text64,15,3,trying,try,VERB,VBG,Trump
text64,15,4,to,to,PART,TO,Trump
text64,15,5,get,get,VERB,VB,Trump
text64,15,6,away,away,ADV,RB,Trump
text64,15,7,from,from,ADP,IN,Trump
text64,15,8,Biden,Biden,PROPN,NNP,Trump
text64,15,9,.,.,PUNCT,.,Trump
text64,16,1,I,I,PRON,PRP,Trump
text64,16,2,do,do,AUX,VBP,Trump
text64,16,3,n't,not,PART,RB,Trump
text64,16,4,know,know,VERB,VB,Trump
text64,16,5,the,the,DET,DT,Trump
text64,16,6,gentleman,gentleman,NOUN,NN,Trump
text64,16,7,",",",",PUNCT,",",Trump
text64,16,8,she,she,PRON,PRP,Trump
text64,16,9,says,say,VERB,VBZ,Trump
text64,16,10,.,.,PUNCT,.,Trump
text64,17,1,She,she,PRON,PRP,Trump
text64,17,2,is,be,AUX,VBZ,Trump
text64,17,3,Biden,Biden,PROPN,NNP,Trump
text64,17,4,.,.,PUNCT,.,Trump
text64,18,1,The,the,DET,DT,Trump
text64,18,2,worst,bad,ADJ,JJS,Trump
text64,18,3,inflation,inflation,NOUN,NN,Trump
text64,18,4,we,we,PRON,PRP,Trump
text64,18,5,'ve,'ve,AUX,VBP,Trump
text64,18,6,ever,ever,ADV,RB,Trump
text64,18,7,had,have,VERB,VBN,Trump
text64,18,8,.,.,PUNCT,.,Trump
text64,19,1,A,a,DET,DT,Trump
text64,19,2,horrible,horrible,ADJ,JJ,Trump
text64,19,3,economy,economy,NOUN,NN,Trump
text64,19,4,because,because,SCONJ,IN,Trump
text64,19,5,inflation,inflation,NOUN,NN,Trump
text64,19,6,has,have,AUX,VBZ,Trump
text64,19,7,made,make,VERB,VBN,Trump
text64,19,8,it,it,PRON,PRP,Trump
text64,19,9,so,so,ADV,RB,Trump
text64,19,10,bad,bad,ADJ,JJ,Trump
text64,19,11,and,and,CCONJ,CC,Trump
text64,19,12,she,she,PRON,PRP,Trump
text64,19,13,ca,can,AUX,MD,Trump
text64,19,14,n't,not,PART,RB,Trump
text64,19,15,get,get,VERB,VB,Trump
text64,19,16,away,away,ADV,RB,Trump
text64,19,17,with,with,ADP,IN,Trump
text64,19,18,that,that,PRON,DT,Trump
text64,19,19,.,.,PUNCT,.,Trump
text65,1,1,She,she,PRON,PRP,Trump
text65,1,2,is,be,AUX,VBZ,Trump
text65,1,3,destroying,destroy,VERB,VBG,Trump
text65,1,4,our,our,PRON,PRP$,Trump
text65,1,5,country,country,NOUN,NN,Trump
text65,1,6,.,.,PUNCT,.,Trump
text65,2,1,She,she,PRON,PRP,Trump
text65,2,2,has,have,VERB,VBZ,Trump
text65,2,3,a,a,DET,DT,Trump
text65,2,4,plan,plan,NOUN,NN,Trump
text65,2,5,to,to,PART,TO,Trump
text65,2,6,defund,defund,VERB,VB,Trump
text65,2,7,the,the,DET,DT,Trump
text65,2,8,police,police,NOUN,NN,Trump
text65,2,9,.,.,PUNCT,.,Trump
text65,3,1,She,she,PRON,PRP,Trump
text65,3,2,has,have,VERB,VBZ,Trump
text65,3,3,a,a,DET,DT,Trump
text65,3,4,plan,plan,NOUN,NN,Trump
text65,3,5,to,to,PART,TO,Trump
text65,3,6,confiscate,confiscate,VERB,VB,Trump
text65,3,7,everybody,everybody,PRON,NN,Trump
text65,3,8,'s,'s,PART,POS,Trump
text65,3,9,gun,gun,NOUN,NN,Trump
text65,3,10,.,.,PUNCT,.,Trump
text65,4,1,She,she,PRON,PRP,Trump
text65,4,2,has,have,VERB,VBZ,Trump
text65,4,3,a,a,DET,DT,Trump
text65,4,4,plan,plan,NOUN,NN,Trump
text65,4,5,to,to,PART,TO,Trump
text65,4,6,not,not,PART,RB,Trump
text65,4,7,allow,allow,VERB,VB,Trump
text65,4,8,fracking,fracke,VERB,VBG,Trump
text65,4,9,in,in,ADP,IN,Trump
text65,4,10,Pennsylvania,Pennsylvania,PROPN,NNP,Trump
text65,4,11,or,or,CCONJ,CC,Trump
text65,4,12,anywhere,anywhere,ADV,RB,Trump
text65,4,13,else,else,ADV,RB,Trump
text65,4,14,.,.,PUNCT,.,Trump
text65,5,1,That,that,PRON,DT,Trump
text65,5,2,'s,be,AUX,VBZ,Trump
text65,5,3,what,what,PRON,WP,Trump
text65,5,4,her,her,PRON,PRP$,Trump
text65,5,5,plan,plan,NOUN,NN,Trump
text65,5,6,is,be,AUX,VBZ,Trump
text65,5,7,until,until,ADP,IN,Trump
text65,5,8,just,just,ADV,RB,Trump
text65,5,9,recently,recently,ADV,RB,Trump
text65,5,10,.,.,PUNCT,.,Trump
text66,1,1,Obamacare,Obamacare,PROPN,NNP,Trump
text66,1,2,was,be,AUX,VBD,Trump
text66,1,3,lousy,lousy,ADJ,JJ,Trump
text66,1,4,health,health,NOUN,NN,Trump
text66,1,5,care,care,NOUN,NN,Trump
text66,1,6,.,.,PUNCT,.,Trump
text66,2,1,Always,always,ADV,RB,Trump
text66,2,2,was,be,AUX,VBD,Trump
text66,2,3,.,.,PUNCT,.,Trump
text66,3,1,It,it,PRON,PRP,Trump
text66,3,2,'s,be,AUX,VBZ,Trump
text66,3,3,not,not,PART,RB,Trump
text66,3,4,very,very,ADV,RB,Trump
text66,3,5,good,good,ADJ,JJ,Trump
text66,3,6,today,today,NOUN,NN,Trump
