name,countryName,countryCode3,LAT,LON,continentName,birthyear,gender,industry,domain,L_star,HPI,AverageViews
Julia Child,United States,USA,34.156111,-118.131944,North America,1912,Female,MEDIA PERSONALITY,PUBLIC FIGURE,4.517248573,22.32321097,518714.4483
Tsakhiagiin Elbegdorj,MONGOLIA,MNG,47.109722,92.844444,Asia,1963,Male,GOVERNMENT,INSTITUTIONS,7.948364697,18.13082012,15590.83784
Claude Lelouch,FRANCE,FRA,48.8567,2.3508,Europe,1937,Male,FILM AND THEATRE,ARTS,4.915581454,23.06446556,59967.310340000004
Gisele Bündchen,BRAZIL,BRA,-27.772778,-54.24,South America,1980,Female,MEDIA PERSONALITY,PUBLIC FIGURE,4.939023264,19.39848008,317453.6154
Tadeusz Mazowiecki,POLAND,POL,52.55,19.7,Europe,1927,Male,LANGUAGE,HUMANITIES,2.76173627,20.8663538,50383.55556
Dinara Safina,Russia,RUS,55.75,37.616667,Europe,1986,Female,INDIVIDUAL SPORTS,SPORTS,5.540668546,15.51606701,58573
Lamberto Dini,ITALY,ITA,43.783333,11.25,Europe,1931,Male,GOVERNMENT,INSTITUTIONS,6.324055367,21.79093396,14778.5625
Adriana Lima,BRAZIL,BRA,-12.974722,-38.476667,South America,1981,Female,MEDIA PERSONALITY,PUBLIC FIGURE,5.990278279,19.80805464,400258.5106
Kurt Student,Germany,DEU,52.416667,11.833333,Europe,1890,Male,MILITARY,INSTITUTIONS,8.54924516,23.983989,26591.83333
Alessandra Ambrosio,BRAZIL,BRA,-27.633889,-52.273889,South America,1981,Female,MEDIA PERSONALITY,PUBLIC FIGURE,4.931060122,18.44006518,260149.3889
Bradley Wiggins,BELGIUM,BEL,51.05,3.733333,Europe,1980,Male,INDIVIDUAL SPORTS,SPORTS,4.145144462,15.19288498,90965.10811
Veronica Campbell,JAMAICA,JAM,18.383333,-77.633333,North America,1982,Female,INDIVIDUAL SPORTS,SPORTS,5.484678227,13.83575271,19912.96774
Robert Andrews Millikan,UNITED STATES,USA,41.809167,-89.968056,North America,1868,Male,NATURAL SCIENCES,SCIENCE & TECHNOLOGY,9.108379253,24.4643965,27262.53571
Edward Rydz-Śmigły,UKRAINE,UKR,49.45,24.936111,Europe,1886,Male,GOVERNMENT,INSTITUTIONS,4.526993182,22.86992311,27128.06667
Walther von Reichenau,GERMANY,DEU,49.00921,8.403951,Europe,1884,Male,MILITARY,INSTITUTIONS,8.898711199,23.8697942,28481.46667
Gianluca Vialli,ITALY,ITA,45.133333,10.033333,Europe,1964,Male,TEAM SPORTS,SPORTS,6.586309223,20.17199886,58837.09677
Jean-Martin Charcot,FRANCE,FRA,48.8567,2.3508,Europe,1825,Male,MEDICINE,SCIENCE & TECHNOLOGY,7.827947583,24.18393095,36046.26316
Ivo Karlović,CROATIA,HRV,45.816667,15.983333,Europe,1979,Male,INDIVIDUAL SPORTS,SPORTS,6.21582824,15.73627533,38198.14286
Valentin Serov,Russia,RUS,59.95,30.3,Europe,1865,Male,FINE ARTS,ARTS,8.236641026,22.50789056,13666.88462
Denis Law,UNITED KINGDOM,GBR,57.1526,-2.11,Europe,1940,Male,TEAM SPORTS,SPORTS,6.670251963,23.47972272,48034.27273
Victor Fleming,UNITED STATES,USA,34.156111,-118.131944,North America,1889,Male,FILM AND THEATRE,ARTS,7.45833734,23.28696906,21350.11429
Gustavo Adolfo Bécquer,SPAIN,ESP,37.377222,-5.986944,Europe,1836,Male,LANGUAGE,HUMANITIES,1.964338072,23.66704725,116277.5556
Leisel Jones,AUSTRALIA,AUS,-14.466667,132.266667,Oceania,1985,Female,INDIVIDUAL SPORTS,SPORTS,3.550703311,12.14411162,17844.11538
Bryan Singer,UNITED STATES,USA,40.7127,-74.0059,North America,1965,Male,FILM AND THEATRE,ARTS,3.985573815,19.51764239,94561.75758
Solomon ibn Gabirol,SPAIN,ESP,36.719444,-4.42,Europe,1021,Male,PHILOSOPHY,HUMANITIES,8.534047061,24.15585819,12244.5
Mark Hughes,UNITED KINGDOM,GBR,52.98698,-3.03971,Europe,1963,Male,MUSIC,ARTS,2.684970142,18.32689292,69617.45714
False Dmitriy I,Russia,RUS,55.75,37.616667,Europe,1581,Male,GOVERNMENT,INSTITUTIONS,5.820703404,24.70536624,47022.02941
Amy Winehouse,UNITED KINGDOM,GBR,51.6316,-0.1265,Europe,1983,Female,MUSIC,ARTS,6.383099218,18.77676007,591760.859
Damien Duff,Ireland,IRL,53.282,-6.29,Europe,1979,Male,TEAM SPORTS,SPORTS,6.104597053,16.95278112,40192.15789
Yann Tiersen,FRANCE,FRA,48.3908,-4.4856,Europe,1970,Male,MUSIC,ARTS,8.470899183,20.8758009,115934.2222
Philip Neville,UNITED KINGDOM,GBR,53.593,-2.298,Europe,1977,Male,TEAM SPORTS,SPORTS,4.333005539,16.6255083,52835.54545
Alina Kabaeva,UZBEKISTAN,UZB,41.266667,69.216667,Asia,1983,Female,INDIVIDUAL SPORTS,SPORTS,7.161765436,14.69659476,50270.96154
Henri Troyat,Russia,RUS,55.75,37.616667,Europe,1911,Male,LANGUAGE,HUMANITIES,8.356027904,23.66625928,16284.21212
Marcus Grönholm,FINLAND,FIN,60.216667,24.733333,Europe,1968,Male,INDIVIDUAL SPORTS,SPORTS,10.8617777,19.59233506,22016.48276
Sébastien Loeb,FRANCE,FRA,48.8172,7.7886,Europe,1974,Male,INDIVIDUAL SPORTS,SPORTS,7.898974695,18.9543815,84135.05263
Vitaly Scherbo,BELARUS,BLR,53.9,27.566667,Europe,1972,Male,INDIVIDUAL SPORTS,SPORTS,6.076744774,15.33037733,10619.53846
Charles J. Pedersen,South Korea,KOR,NA,NA,Asia,1904,Male,NATURAL SCIENCES,SCIENCE & TECHNOLOGY,11.212307,22.34247806,9228.451613
Ferenc Gyurcsány,HUNGARY,HUN,47.32373,17.46802,Europe,1961,Male,GOVERNMENT,INSTITUTIONS,6.943740768,20.15932755,21658.89474
Floriano Peixoto,BRAZIL,BRA,-9.665833,-35.735,South America,1839,Male,GOVERNMENT,INSTITUTIONS,2.938221348,22.75922015,22539
Francisco de Paula Rodrigues Alves,BRAZIL,BRA,-22.816667,-45.227778,South America,1848,Male,GOVERNMENT,INSTITUTIONS,2.601134058,22.08781634,18758.80769
Washington Luís Pereira de Sousa,BRAZIL,BRA,-22.370833,-41.786944,South America,1869,Male,GOVERNMENT,INSTITUTIONS,2.838097718,21.46233898,15111.10714
Sally Field,UNITED STATES,USA,34.156111,-118.131944,North America,1946,Female,FILM AND THEATRE,ARTS,3.38532796,22.64719707,190634.25
Naser al-Din Shah Qajar,Iran,IRN,38.066667,46.3,Asia,1831,Male,GOVERNMENT,INSTITUTIONS,7.915737725,22.06681281,16275.23333
Jamal al-Din al-Afghani,AFGHANISTAN,AFG,34.874167,71.152778,Asia,1838,Male,ACTIVISM,PUBLIC FIGURE,7.801719954,22.90173169,23664.655170000002
Emílio Garrastazu Médici,Brazil,BRA,-31.32,-54.106944,South America,1905,Male,GOVERNMENT,INSTITUTIONS,2.900057509,21.96136393,32923.38462
João Baptista de Oliveira Figueiredo,BRAZIL,BRA,-22.908333,-43.196389,South America,1918,Male,GOVERNMENT,INSTITUTIONS,2.763209157,21.8566505,28911.73333
Mazdak,Unknown,UNK,NA,NA,Unknown,450,Male,PHILOSOPHY,HUMANITIES,9.971494431,24.63951389,14879.43333
Anacreon,Turkey,TUR,38.177222,26.785,Asia,-570,Male,LANGUAGE,HUMANITIES,12.06198276,26.55791873,25569.94444
José Antonio Reyes,SPAIN,ESP,37.183,-5.767,Europe,1983,Male,TEAM SPORTS,SPORTS,6.958569061,17.08971212,99831.27586
Isabeau of Bavaria,GERMANY,DEU,48.133333,11.566667,Europe,1370,Female,COMPANIONS,PUBLIC FIGURE,8.158999525,24.61195697,25920.89655
Alberto Granado,Argentina,ARG,NA,NA,South America,1922,Male,COMPANIONS,PUBLIC FIGURE,7.088883926,21.90706092,31849.34615
Jerry Goldsmith,UNITED STATES,USA,34.156111,-118.131944,North America,1929,Male,MUSIC,ARTS,5.797321805,23.75279001,47544.54286
Thomas J. Sargent,UNITED STATES,USA,34.156111,-118.131944,North America,1943,Male,SOCIAL SCIENCES,SCIENCE & TECHNOLOGY,6.86350122,19.68466408,10352.26471
Alfred Gusenbauer,Austria,AUT,48.2,15.616667,Europe,1960,Male,GOVERNMENT,INSTITUTIONS,7.850652672,19.49201364,13744.02857
Gaius Lucilius,ITALY,ITA,40.75,14.783333,Europe,-160,Male,LANGUAGE,HUMANITIES,9.927449853,24.67498872,10511.73077
Cesc Fàbregas,SPAIN,ESP,41.581944,2.550278,Europe,1987,Male,TEAM SPORTS,SPORTS,7.333733336,18.30776975,181519.6087
"Margaret of Austria, Duchess of Savoy",BELGIUM,BEL,50.85,4.35,Europe,1480,Female,GOVERNMENT,INSTITUTIONS,6.653870531,22.30605742,4137.266667
Suryavarman II,Cambodia,KHM,11.55,104.916667,Asia,1100,Male,GOVERNMENT,INSTITUTIONS,5.715050625,23.17544143,14791.13793
Antigonus III Doson,Unknown,NA,NA,NA,NA,-263,Male,GOVERNMENT,INSTITUTIONS,12.24433936,24.34178571,6223.481481
January Jones,United States,USA,44.306389,-96.788056,North America,1978,Female,FILM AND THEATRE,ARTS,2.703433159,17.1119558,371681.0333
Saint Mesrob,Armenia,ARM,NA,NA,Asia,362,Male,LANGUAGE,HUMANITIES,10.42562546,24.86673394,14257.11111
Clive Owen,UNITED KINGDOM,GBR,52.408056,-1.510556,Europe,1964,Male,FILM AND THEATRE,ARTS,5.224249765,21.77296938,232719.3
Oleg Salenko,Russia,RUS,59.95,30.3,Europe,1969,Male,TEAM SPORTS,SPORTS,10.60075235,18.45483912,23304.51852
Oleg Blokhin,UKRAINE,UKR,50.45,30.523333,Europe,1952,Male,TEAM SPORTS,SPORTS,15.5649316,20.90884968,18198.62791
Richard Kuhn,AUSTRIA,AUT,48.2,16.366667,Europe,1900,Male,NATURAL SCIENCES,SCIENCE & TECHNOLOGY,14.96380203,23.30766112,9071.846154
Yakubu Aiyegbeni,Nigeria,NGA,6.3176,5.6145,Africa,1982,Male,TEAM SPORTS,SPORTS,4.069487246,15.49821906,46942.94286
Filippo Inzaghi,ITALY,ITA,45.047778,9.700556,Europe,1973,Male,TEAM SPORTS,SPORTS,9.317663718,20.47693779,155846.9348
Sophia Bush,UNITED STATES,USA,34.156111,-118.131944,North America,1982,Female,FILM AND THEATRE,ARTS,4.603508193,19.04826316,391628.7059
Victoria Abril,SPAIN,ESP,40.4,-3.683333,Europe,1959,Female,FILM AND THEATRE,ARTS,5.856412185,20.70272724,54984.125
Harry Redknapp,United Kingdom,GBR,51.5066,-0.0178,Europe,1947,Male,TEAM SPORTS,SPORTS,3.277891597,21.01776369,103331.7188
Matthias Sammer,Germany,DEU,51.033333,13.733333,Europe,1967,Male,TEAM SPORTS,SPORTS,8.113566099,19.45520526,60215.61765
Igor Belanov,Ukraine,UKR,46.466667,30.733333,Europe,1960,Male,TEAM SPORTS,SPORTS,13.40428422,19.56507383,13027.73077
JoJo,UNITED STATES,USA,42.85,-72.582222,North America,1990,Female,MUSIC,ARTS,11.30623694,18.08386182,139892.3429
Felix Magath,Germany,DEU,49.966667,9.15,Europe,1953,Male,TEAM SPORTS,SPORTS,6.030771669,21.31444904,72597.9
Rodion Malinovsky,UKRAINE,UKR,46.466667,30.733333,Europe,1898,Male,GOVERNMENT,INSTITUTIONS,14.28446002,23.86528971,12459.13158
Andreas Thorkildsen,NORWAY,NOR,58.17,7.994722,Europe,1982,Male,INDIVIDUAL SPORTS,SPORTS,10.21564685,15.40830166,24055.81481
Michael Stich,Germany,DEU,53.633333,9.8,Europe,1968,Male,INDIVIDUAL SPORTS,SPORTS,5.973503603,18.22381579,34607.5
Andrew Murray,UNITED KINGDOM,GBR,55.858,-4.259,Europe,1987,Male,INDIVIDUAL SPORTS,SPORTS,3.466725885,15.66560572,179375.3729
Johan Huizinga,NETHERLANDS,NLD,53.216667,6.566667,Europe,1872,Male,HISTORY,HUMANITIES,11.95604535,24.3520466,27803.06667
Jordana Brewster,Panama,PAN,8.983333,-79.516667,North America,1980,Female,FILM AND THEATRE,ARTS,4.87757499,17.92187688,394103.2759
Fyodor Tolbukhin,Russia,RUS,NA,NA,Europe,1894,Male,MILITARY,INSTITUTIONS,11.8928178,22.59662835,7678.464286
Kirill Meretskov,Russia,RUS,NA,NA,Europe,1897,Male,MILITARY,INSTITUTIONS,12.40175542,22.45185869,8053.133333
Ivan Vladimirovich Michurin,Russia,RUS,60,90,Europe,1855,Male,NATURAL SCIENCES,SCIENCE & TECHNOLOGY,13.17543427,22.9558309,10442.38462
Michelle Bachelet,CHILE,CHL,-33.45,-70.666667,South America,1951,Female,GOVERNMENT,INSTITUTIONS,6.298381628,23.18542738,54899.42857
Narain Karthikeyan,India,IND,13.083889,80.27,Asia,1977,Male,INDIVIDUAL SPORTS,SPORTS,5.999636449,16.49641243,28647.11111
Salvatore Schillaci,ITALY,ITA,38.116667,13.366667,Europe,1964,Male,TEAM SPORTS,SPORTS,7.969865937,19.97362133,51076.14286
Vasily Sokolovsky,Poland,POL,NA,NA,Europe,1897,Male,MILITARY,INSTITUTIONS,10.18296747,22.40922047,7687.538462
Roy J. Glauber,UNITED STATES,USA,40.7127,-74.0059,North America,1925,Male,NATURAL SCIENCES,SCIENCE & TECHNOLOGY,9.589627941,22.46906991,11979.02632
Antonios Nikopolidis,GREECE,GRC,39.15,20.983333,Europe,1971,Male,TEAM SPORTS,SPORTS,9.034978109,17.45702174,20607.32258
Emilie de Ravin,Australia,AUS,-38.189,145.092,Oceania,1981,Female,FILM AND THEATRE,ARTS,5.357699558,18.06423927,178100.1143
Elizabeth Blackburn,Australia,AUS,-42.880556,147.325,Oceania,1948,Female,NATURAL SCIENCES,SCIENCE & TECHNOLOGY,7.567961455,20.41513382,14229.24444
Juanes,Colombia,COL,6.72583,-75.2842,South America,1972,Male,MUSIC,ARTS,5.148735488,21.1455002,76709.41176
David Paterson,UNITED STATES,USA,40.692778,-73.990278,North America,1954,Male,GOVERNMENT,INSTITUTIONS,1.620510938,16.7699577,76898.9
Pitbull,UNITED STATES,USA,25.775278,-80.208889,North America,1981,Male,MUSIC,ARTS,3.060373246,16.00882588,28685.74419
Angelo Taylor,UNITED STATES,USA,31.582222,-84.165556,North America,1978,Male,INDIVIDUAL SPORTS,SPORTS,5.964197713,13.92371175,10902.92308
Asif Ali Zardari,PAKISTAN,PAK,24.86,67.01,Asia,1955,Male,GOVERNMENT,INSTITUTIONS,2.992917051,20.41418634,57560.53571
Missy Franklin,UNITED STATES,USA,34.156111,-118.131944,North America,1995,Female,INDIVIDUAL SPORTS,SPORTS,2.139247787,9.879446965,72873.69231
Augusto Roa Bastos,PARAGUAY,PRY,-25.266667,-57.633333,South America,1917,Male,LANGUAGE,HUMANITIES,4.278371473,22.31942175,25107.69231
Tom Waits,UNITED STATES,USA,34.060833,-117.755833,North America,1949,Male,FILM AND THEATRE,ARTS,5.294009243,24.41158179,271153.1905
Brigitte Nielsen,DENMARK,DNK,55.681389,12.455,Europe,1963,Female,MEDIA PERSONALITY,PUBLIC FIGURE,4.719136588,20.26642446,277783.9394
Timo Glock,GERMANY,DEU,49.683333,8.783333,Europe,1982,Male,INDIVIDUAL SPORTS,SPORTS,9.857710743,16.96296981,30523.65854
Muslim ibn al-Hajjaj,Iran,IRN,36.213333,58.795833,Asia,821,Male,RELIGION,INSTITUTIONS,7.324608028,23.75329036,16544.19231
Alfred Hershey,UNITED STATES,USA,42.997778,-84.176667,North America,1908,Male,NATURAL SCIENCES,SCIENCE & TECHNOLOGY,9.332452206,22.61937149,10509.625
Daniel Nestor,SERBIA,SRB,44.816667,20.466667,Europe,1972,Male,INDIVIDUAL SPORTS,SPORTS,4.998119348,16.42712145,26080.51852
William of Rubruck,France,FRA,50.8006,2.4883,Europe,1220,Male,LANGUAGE,HUMANITIES,9.468884622,23.7497763,12111.80769
Peter Crouch,UNITED KINGDOM,GBR,53.2581,-2.1274,Europe,1981,Male,TEAM SPORTS,SPORTS,6.338106507,18.58459038,137642.1364
Émilie du Châtelet,FRANCE,FRA,48.8567,2.3508,Europe,1706,Female,MATH,SCIENCE & TECHNOLOGY,6.455605623,23.53535828,35266.07143
Yakub Kolas,BELARUS,BLR,53.483333,26.733333,Europe,1882,Male,LANGUAGE,HUMANITIES,8.040078916,22.60340288,6581.169811
Tarja Turunen,FINLAND,FIN,62.1,30.133333,Europe,1977,Female,MUSIC,ARTS,9.46463632,20.65701907,155147.3182
Jessica Alba,UNITED STATES,USA,34.060833,-117.755833,North America,1981,Female,FILM AND THEATRE,ARTS,6.16448697,21.16404638,513002.5672
Tuomas Holopainen,FINLAND,FIN,62.1,30.133333,Europe,1976,Male,MUSIC,ARTS,8.796697048,19.22927642,61918.6129
Marco Hietala,FINLAND,FIN,62.955556,26.755556,Europe,1966,Male,MUSIC,ARTS,8.795721386,20.68714485,62113.2963
Jukka Nevalainen,FINLAND,FIN,62.1,30.133333,Europe,1978,Male,MUSIC,ARTS,9.072698133,17.87494157,27226.18519
Ephraim Katzir,UKRAINE,UKR,50.45,30.523333,Europe,1916,Male,NATURAL SCIENCES,SCIENCE & TECHNOLOGY,9.950915703,21.67217607,11172.40741
Clint Dempsey,UNITED STATES,USA,31.608889,-94.650833,North America,1983,Male,TEAM SPORTS,SPORTS,3.025988493,15.25152537,104037.8333
Paco de Lucía,SPAIN,ESP,36.1275,-5.453889,Europe,1947,Male,MUSIC,ARTS,8.919854248,24.18014859,64671.10526
Victoria Silvstedt,Sweden,SWE,64.683333,21.233333,Europe,1974,Female,MEDIA PERSONALITY,PUBLIC FIGURE,5.988990491,19.43472473,115675.2
Erica Durance,CANADA,CAN,51.05,-114.066667,North America,1978,Female,FILM AND THEATRE,ARTS,4.916864741,18.36842322,174457.8148
Oskar Lafontaine,Germany,DEU,49.316667,6.75,Europe,1943,Male,GOVERNMENT,INSTITUTIONS,2.972482679,22.2016665,51602.93103
Xabi Alonso,SPAIN,ESP,43.133333,-2.083333,Europe,1981,Male,TEAM SPORTS,SPORTS,8.871381807,19.31555736,154942.4194
Milarepa,China,CHN,32.27,87.09,Asia,1052,Male,PHILOSOPHY,HUMANITIES,8.364626221,24.61750953,25840.32143
Kamose,Unknown,UNK,NA,NA,Unknown,-1570,Male,GOVERNMENT,INSTITUTIONS,10.714177,25.42240832,12931.46154
Jamie Carragher,UNITED KINGDOM,GBR,53.4457,-2.9891,Europe,1978,Male,TEAM SPORTS,SPORTS,5.181229245,17.47848925,62949.17021
Robin Warren,AUSTRALIA,AUS,-34.929,138.601,Oceania,1937,Male,MEDICINE,SCIENCE & TECHNOLOGY,11.32885229,22.81263287,9968.151515
Roberto Donadoni,ITALY,ITA,45.716667,9.483333,Europe,1963,Male,TEAM SPORTS,SPORTS,7.55882655,19.02193904,49401.35714
Marlee Matlin,UNITED STATES,USA,42.041111,-87.786389,North America,1965,Female,FILM AND THEATRE,ARTS,2.676092661,18.11789203,131322.3529
Francesco Hayez,Italy,ITA,45.4375,12.335833,Europe,1791,Male,FINE ARTS,ARTS,5.73468597,24.17814204,36504.77419
Andrei Grechko,Russia,RUS,NA,NA,Europe,1903,Male,MILITARY,INSTITUTIONS,12.04695867,22.36842727,8287.785714
Andrei Yeremenko,Ukraine,UKR,NA,NA,Europe,1892,Male,MILITARY,INSTITUTIONS,15.13960248,22.45190965,8181.185185
Richard Stallman,UNITED STATES,USA,40.790278,-73.959722,North America,1953,Male,COMPUTER SCIENCE,SCIENCE & TECHNOLOGY,10.2001549,24.7742748,62978.03371
Michele Alboreto,ITALY,ITA,45.466667,9.183333,Europe,1956,Male,INDIVIDUAL SPORTS,SPORTS,8.238376598,21.469798,43823.92308
Sébastien Bourdais,FRANCE,FRA,48.0077,0.1984,Europe,1979,Male,INDIVIDUAL SPORTS,SPORTS,7.571690998,16.96140774,26012.89189
Amanda Seyfried,United States,USA,40.601667,-75.477222,North America,1985,Female,FILM AND THEATRE,ARTS,5.141435169,18.40951464,607842.4146
Peter Zumthor,SWITZERLAND,CHE,47.566667,7.6,Europe,1943,Male,DESIGN,ARTS,7.655183614,23.36912878,57836.65517
José Sócrates,PORTUGAL,PRT,41.276111,-7.475,Europe,1957,Male,GOVERNMENT,INSTITUTIONS,7.35062371,20.3859093,23685.02273
Mary Lynn Rajskub,UNITED STATES,USA,42.331389,-83.045833,North America,1971,Female,FILM AND THEATRE,ARTS,3.260103037,17.84781823,99592.62963
Frederick Chapman Robbins,United States,USA,32.597778,-85.480833,North America,1916,Male,MEDICINE,SCIENCE & TECHNOLOGY,14.11415155,22.20497733,5362.655172
Carlos Tévez,ARGENTINA,ARG,-34.633333,-58.533333,South America,1984,Male,TEAM SPORTS,SPORTS,7.845568388,19.07054029,208743.9649
Jermaine Pennant,United Kingdom,GBR,NA,NA,Europe,1983,Male,TEAM SPORTS,SPORTS,4.2212748940000004,15.68614838,59183.82143
Gaël Clichy,FRANCE,FRA,43.6045,1.444,Europe,1985,Male,TEAM SPORTS,SPORTS,6.677313711,16.34842623,55205.75
Kolo Touré,Ivory Coast,CIV,7.683333,-5.016667,Africa,1981,Male,TEAM SPORTS,SPORTS,7.35653044,17.96418008,75458.91489
Roberto Ayala,ARGENTINA,ARG,-31.733333,-60.533333,South America,1973,Male,TEAM SPORTS,SPORTS,8.872510402,19.76560077,37881.79487
Fabricio Coloccini,ARGENTINA,ARG,-31.416667,-64.183333,South America,1982,Male,TEAM SPORTS,SPORTS,6.367720893,16.55199123,47127.38235
Tom DeLonge,UNITED STATES,USA,32.97,-117.038611,North America,1975,Male,MUSIC,ARTS,3.497871484,18.75830201,186471.129
Bernard Kouchner,France,FRA,43.95,4.81,Europe,1939,Male,MEDICINE,SCIENCE & TECHNOLOGY,5.10151326,23.25765456,40727.38235
Peter Behrens,Germany,DEU,53.565278,10.001389,Europe,1868,Male,DESIGN,ARTS,8.184012917,24.09281082,40769.37037
Youri Djorkaeff,FRANCE,FRA,45.76,4.84,Europe,1968,Male,TEAM SPORTS,SPORTS,8.161879637,20.2091362,58190.9375
Henri Moissan,FRANCE,FRA,48.8567,2.3508,Europe,1852,Male,NATURAL SCIENCES,SCIENCE & TECHNOLOGY,20.0689766,24.51455292,8804.137255
Andreas Brehme,Germany,DEU,53.565278,10.001389,Europe,1960,Male,TEAM SPORTS,SPORTS,9.489662902,20.87896724,29412.06061
Gyula Horn,HUNGARY,HUN,47.4925,19.051389,Europe,1932,Male,GOVERNMENT,INSTITUTIONS,5.385408346,20.59576563,16289.61538
Ryan Nelsen,NEW ZEALAND,NZL,-43.53,172.620278,Oceania,1977,Male,TEAM SPORTS,SPORTS,3.686032794,14.86763926,31415.58065
Evan Rachel Wood,UNITED STATES,USA,35.780556,-78.638889,North America,1987,Female,FILM AND THEATRE,ARTS,4.171753409,17.71831263,486217.3667
Evangeline Lilly,CANADA,CAN,53.712778,-113.213333,North America,1979,Female,FILM AND THEATRE,ARTS,5.382992002,18.75354315,189669.5385
Maggie Grace,United States,USA,40.091389,-83.020833,North America,1983,Female,FILM AND THEATRE,ARTS,4.185760436,16.84406279,253144.2813
Jorge Garcia,UNITED STATES,USA,41.25,-96,North America,1973,Male,FILM AND THEATRE,ARTS,4.263048586,18.02778428,98624.55172
Nikolai Ostrovsky,Ukraine,UKR,49,32,Europe,1904,Male,LANGUAGE,HUMANITIES,14.08137358,22.39314803,7807.366667
Eva Mendes,UNITED STATES,USA,25.775278,-80.208889,North America,1974,Female,FILM AND THEATRE,ARTS,5.153622921,20.4770221,381499.8511
Didier Drogba,Ivory Coast,CIV,5.316667,-4.033333,Africa,1978,Male,TEAM SPORTS,SPORTS,8.561562206,20.178174,286417.3125
Petr Čech,CZECH REPUBLIC,CZE,49.7475,13.3775,Europe,1982,Male,TEAM SPORTS,SPORTS,10.64573335,18.64412835,129238.3393
Theodor Schwann,GERMANY,DEU,51.2,6.7,Europe,1810,Male,NATURAL SCIENCES,SCIENCE & TECHNOLOGY,4.645620425,23.60627649,47614.51351
Hans Krankl,AUSTRIA,AUT,48.2,16.366667,Europe,1953,Male,TEAM SPORTS,SPORTS,6.195479764,20.57855785,25451
Damian Marley,Jamaica,JAM,17.983333,-76.8,North America,1978,Male,MUSIC,ARTS,5.159085737,18.57247496,312379.6923
Corbin Bleu,UNITED STATES,USA,40.692778,-73.990278,North America,1989,Male,FILM AND THEATRE,ARTS,6.34898664,18.93096434,34904.51295
Vasyl Ivanchuk,Ukraine,UKR,49.1,25.933333,Europe,1969,Male,INDIVIDUAL SPORTS,SPORTS,7.334964529,17.10604952,10014.625
Alessandro Petacchi,ITALY,ITA,44.1,9.816667,Europe,1974,Male,INDIVIDUAL SPORTS,SPORTS,9.237215429,16.98816798,24459
Kevin Nolan,UNITED KINGDOM,GBR,53.4,-3,Europe,1982,Male,TEAM SPORTS,SPORTS,3.162235574,14.4201769,41977.48276
Adriana Sklenaříková,SLOVAKIA,SVK,48.803889,19.643611,Europe,1971,Female,MEDIA PERSONALITY,PUBLIC FIGURE,4.180991186,18.20446691,98578.80769
Janez Janša,SLOVENIA,SVN,45.955125,14.6562,Europe,1958,Male,GOVERNMENT,INSTITUTIONS,10.10413448,20.00915641,15745.19512
Fat Joe,UNITED STATES,USA,40.81621,-73.91735,North America,1970,Male,MUSIC,ARTS,3.374986346,19.06484892,270784.8519
Linda B. Buck,UNITED STATES,USA,47.609722,-122.333056,North America,1947,Female,NATURAL SCIENCES,SCIENCE & TECHNOLOGY,12.42504821,22.1951338,8651.410256
Vreni Schneider,SWITZERLAND,CHE,46.916667,9.166667,Europe,1964,Female,INDIVIDUAL SPORTS,SPORTS,7.643044234,17.66819853,10626.34615
Jyrki Katainen,FINLAND,FIN,63.075,27.658333,Europe,1971,Male,GOVERNMENT,INSTITUTIONS,7.624410451,17.30242779,18112.54286
Edwin McMillan,UNITED STATES,USA,33.856389,-118.376944,North America,1907,Male,NATURAL SCIENCES,SCIENCE & TECHNOLOGY,15.4271393,23.05022284,7430.166667
Juliusz Słowacki,UKRAINE,UKR,50.119722,25.716667,Europe,1809,Male,LANGUAGE,HUMANITIES,1.811245232,23.25619131,79692.86667
Leszek Kołakowski,POLAND,POL,51.4,21.166667,Europe,1927,Male,PHILOSOPHY,HUMANITIES,4.620768678,21.57715266,30935.73333
Sauli Niinistö,FINLAND,FIN,60.386111,23.125,Europe,1948,Male,GOVERNMENT,INSTITUTIONS,5.642213592,20.92461346,24396.6087
Vernon Chatman,UNITED STATES,USA,40.692778,-73.990278,North America,1972,Male,LANGUAGE,HUMANITIES,3.457736789,16.57966723,11696.29032
Avram Hershko,HUNGARY,HUN,47.316667,20.933333,Europe,1937,Male,NATURAL SCIENCES,SCIENCE & TECHNOLOGY,15.63552862,23.30883381,10060
Aaron Ciechanover,Israel,ISR,32.816667,34.983333,Asia,1947,Male,NATURAL SCIENCES,SCIENCE & TECHNOLOGY,14.04476264,22.41937596,10856.65714
Peter Agre,UNITED STATES,USA,44.458333,-93.161111,North America,1949,Male,MEDICINE,SCIENCE & TECHNOLOGY,9.671243218,22.08686158,12072.66667
Masashi Kishimoto,JAPAN,JPN,35.116667,134.183333,Asia,1974,Male,DESIGN,ARTS,7.816441473,20.43043628,136862.6744
Donald Trump,UNITED STATES,USA,40.75,-73.866667,North America,1946,Male,BUSINESS,BUSINESS & LAW,4.061895379,24.12795953,355265.5577
Norodom Sihamoni,Cambodia,KHM,11.56368,104.93112,Asia,1953,Male,GOVERNMENT,INSTITUTIONS,10.20761118,21.50965502,31245.39535
Elfriede Jelinek,AUSTRIA,AUT,47.6075,15.673056,Europe,1946,Female,LANGUAGE,HUMANITIES,12.71075631,25.07646097,28229.24615
